id,SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
"4465","14465",Wyong Creek,"1",New South Wales,AUS,Australia,27.0837,http://linked.data.gov.au/dataset/asgsed3/SAL/14465
"4466","14466",Wyongah,"1",New South Wales,AUS,Australia,1.0683,http://linked.data.gov.au/dataset/asgsed3/SAL/14466
"4467","14467",Wyrallah,"1",New South Wales,AUS,Australia,20.4791,http://linked.data.gov.au/dataset/asgsed3/SAL/14467
"4468","14468",Yabbra,"1",New South Wales,AUS,Australia,145.2029,http://linked.data.gov.au/dataset/asgsed3/SAL/14468
"4469","14469",Yadboro,"1",New South Wales,AUS,Australia,316.5617,http://linked.data.gov.au/dataset/asgsed3/SAL/14469
"4470","14470",Yagon,"1",New South Wales,AUS,Australia,45.1594,http://linked.data.gov.au/dataset/asgsed3/SAL/14470
"4471","14471",Yagoona,"1",New South Wales,AUS,Australia,4.6181,http://linked.data.gov.au/dataset/asgsed3/SAL/14471
"4472","14472",Yalbraith,"1",New South Wales,AUS,Australia,29.2354,http://linked.data.gov.au/dataset/asgsed3/SAL/14472
"4473","14473",Yallah,"1",New South Wales,AUS,Australia,8.5091,http://linked.data.gov.au/dataset/asgsed3/SAL/14473
"4474","14474",Yallaroi,"1",New South Wales,AUS,Australia,456.5534,http://linked.data.gov.au/dataset/asgsed3/SAL/14474
"4475","14475",Yalwal,"1",New South Wales,AUS,Australia,125.8316,http://linked.data.gov.au/dataset/asgsed3/SAL/14475
"4476","14476",Yamba (NSW),"1",New South Wales,AUS,Australia,16.8868,http://linked.data.gov.au/dataset/asgsed3/SAL/14476
"4477","14477",Yambulla,"1",New South Wales,AUS,Australia,456.0931,http://linked.data.gov.au/dataset/asgsed3/SAL/14477
"4478","14478",Yanco,"1",New South Wales,AUS,Australia,56.8879,http://linked.data.gov.au/dataset/asgsed3/SAL/14478
"4479","14479",Yanderra,"1",New South Wales,AUS,Australia,2.7434,http://linked.data.gov.au/dataset/asgsed3/SAL/14479
"4480","14480",Yanga,"1",New South Wales,AUS,Australia,535.8158,http://linked.data.gov.au/dataset/asgsed3/SAL/14480
"4481","14481",Yankees Creek,"1",New South Wales,AUS,Australia,140.543,http://linked.data.gov.au/dataset/asgsed3/SAL/14481
"4482","14482",Yannergee,"1",New South Wales,AUS,Australia,152.9775,http://linked.data.gov.au/dataset/asgsed3/SAL/14482
"4483","14483",Yantabulla,"1",New South Wales,AUS,Australia,3468.6204,http://linked.data.gov.au/dataset/asgsed3/SAL/14483
"4484","14484",Yaouk,"1",New South Wales,AUS,Australia,260.0415,http://linked.data.gov.au/dataset/asgsed3/SAL/14484
"4485","14485",Yarara,"1",New South Wales,AUS,Australia,80.3844,http://linked.data.gov.au/dataset/asgsed3/SAL/14485
"4486","14486",Yarra,"1",New South Wales,AUS,Australia,78.9274,http://linked.data.gov.au/dataset/asgsed3/SAL/14486
"4487","14487",Yarrabandai,"1",New South Wales,AUS,Australia,297.8084,http://linked.data.gov.au/dataset/asgsed3/SAL/14487
"4488","14488",Yarrabin,"1",New South Wales,AUS,Australia,312.1845,http://linked.data.gov.au/dataset/asgsed3/SAL/14488
"4489","14489",Yarragal,"1",New South Wales,AUS,Australia,82.9216,http://linked.data.gov.au/dataset/asgsed3/SAL/14489
"4490","14490",Yarragrin,"1",New South Wales,AUS,Australia,199.7301,http://linked.data.gov.au/dataset/asgsed3/SAL/14490
"4491","14491",Yarragundry,"1",New South Wales,AUS,Australia,64.5856,http://linked.data.gov.au/dataset/asgsed3/SAL/14491
"4492","14492",Yarrahapinni,"1",New South Wales,AUS,Australia,20.5976,http://linked.data.gov.au/dataset/asgsed3/SAL/14492
"4493","14493",Yarramalong,"1",New South Wales,AUS,Australia,25.7939,http://linked.data.gov.au/dataset/asgsed3/SAL/14493
"4494","14494",Yarraman (NSW),"1",New South Wales,AUS,Australia,119.2335,http://linked.data.gov.au/dataset/asgsed3/SAL/14494
"4495","14495",Yarramundi,"1",New South Wales,AUS,Australia,32.3071,http://linked.data.gov.au/dataset/asgsed3/SAL/14495
"4496","14496",Yarranbella,"1",New South Wales,AUS,Australia,45.3079,http://linked.data.gov.au/dataset/asgsed3/SAL/14496
"4497","14497",Yarrangobilly,"1",New South Wales,AUS,Australia,174.1663,http://linked.data.gov.au/dataset/asgsed3/SAL/14497
"4498","14498",Yarras (Bathurst Regional - NSW),"1",New South Wales,AUS,Australia,13.4096,http://linked.data.gov.au/dataset/asgsed3/SAL/14498
"4499","14499",Yarras (Port Macquarie-Hastings - NSW),"1",New South Wales,AUS,Australia,76.6314,http://linked.data.gov.au/dataset/asgsed3/SAL/14499
"4500","14500",Yarratt Forest,"1",New South Wales,AUS,Australia,33.2521,http://linked.data.gov.au/dataset/asgsed3/SAL/14500
"4501","14501",Yarravel,"1",New South Wales,AUS,Australia,24.6589,http://linked.data.gov.au/dataset/asgsed3/SAL/14501
"4502","14502",Yarrawa,"1",New South Wales,AUS,Australia,148.1569,http://linked.data.gov.au/dataset/asgsed3/SAL/14502
"4503","14503",Yarrawarrah,"1",New South Wales,AUS,Australia,1.2438,http://linked.data.gov.au/dataset/asgsed3/SAL/14503
"4504","14504",Yarrawonga (NSW),"1",New South Wales,AUS,Australia,47.3261,http://linked.data.gov.au/dataset/asgsed3/SAL/14504
"4505","14505",Yarrawonga Park,"1",New South Wales,AUS,Australia,0.618,http://linked.data.gov.au/dataset/asgsed3/SAL/14505
"4506","14506",Yarrie Lake,"1",New South Wales,AUS,Australia,172.4787,http://linked.data.gov.au/dataset/asgsed3/SAL/14506
"4507","14507",Yarrow,"1",New South Wales,AUS,Australia,105.2003,http://linked.data.gov.au/dataset/asgsed3/SAL/14507
"4508","14508",Yarrowford,"1",New South Wales,AUS,Australia,88.6347,http://linked.data.gov.au/dataset/asgsed3/SAL/14508
"4509","14509",Yarrowitch,"1",New South Wales,AUS,Australia,1488.1473,http://linked.data.gov.au/dataset/asgsed3/SAL/14509
"4510","14510",Yarrowyck,"1",New South Wales,AUS,Australia,372.3749,http://linked.data.gov.au/dataset/asgsed3/SAL/14510
"4511","14511",Yass,"1",New South Wales,AUS,Australia,99.7341,http://linked.data.gov.au/dataset/asgsed3/SAL/14511
"4512","14512",Yass River,"1",New South Wales,AUS,Australia,162.2956,http://linked.data.gov.au/dataset/asgsed3/SAL/14512
"4513","14513",Yathella,"1",New South Wales,AUS,Australia,165.2281,http://linked.data.gov.au/dataset/asgsed3/SAL/14513
"4514","14514",Yattalunga (NSW),"1",New South Wales,AUS,Australia,0.7851,http://linked.data.gov.au/dataset/asgsed3/SAL/14514
"4515","14515",Yatte Yattah,"1",New South Wales,AUS,Australia,24.2692,http://linked.data.gov.au/dataset/asgsed3/SAL/14515
"4516","14516",Yaven Creek,"1",New South Wales,AUS,Australia,135.4525,http://linked.data.gov.au/dataset/asgsed3/SAL/14516
"4517","14517",Yelgun,"1",New South Wales,AUS,Australia,6.7571,http://linked.data.gov.au/dataset/asgsed3/SAL/14517
"4518","14518",Yellow Dam,"1",New South Wales,AUS,Australia,108.2386,http://linked.data.gov.au/dataset/asgsed3/SAL/14518
"4519","14519",Yellow Pinch,"1",New South Wales,AUS,Australia,10.1852,http://linked.data.gov.au/dataset/asgsed3/SAL/14519
"4520","14520",Yellow Rock (Blue Mountains - NSW),"1",New South Wales,AUS,Australia,18.8096,http://linked.data.gov.au/dataset/asgsed3/SAL/14520
"4521","14521",Yellow Rock (Shellharbour - NSW),"1",New South Wales,AUS,Australia,17.6216,http://linked.data.gov.au/dataset/asgsed3/SAL/14521
"4522","14522",Yenda (NSW),"1",New South Wales,AUS,Australia,205.3367,http://linked.data.gov.au/dataset/asgsed3/SAL/14522
"4523","14523",Yengo National Park,"1",New South Wales,AUS,Australia,241.2496,http://linked.data.gov.au/dataset/asgsed3/SAL/14523
"4524","14524",Yennora,"1",New South Wales,AUS,Australia,2.7387,http://linked.data.gov.au/dataset/asgsed3/SAL/14524
"4525","14525",Yeoval,"1",New South Wales,AUS,Australia,312.0529,http://linked.data.gov.au/dataset/asgsed3/SAL/14525
"4526","14526",Yerong Creek,"1",New South Wales,AUS,Australia,259.9896,http://linked.data.gov.au/dataset/asgsed3/SAL/14526
"4527","14527",Yerranderie,"1",New South Wales,AUS,Australia,162.2912,http://linked.data.gov.au/dataset/asgsed3/SAL/14527
"4528","14528",Yerrinbool,"1",New South Wales,AUS,Australia,47.9095,http://linked.data.gov.au/dataset/asgsed3/SAL/14528
"4529","14529",Yerriyong,"1",New South Wales,AUS,Australia,126.3676,http://linked.data.gov.au/dataset/asgsed3/SAL/14529
"4530","14530",Yessabah,"1",New South Wales,AUS,Australia,46.6611,http://linked.data.gov.au/dataset/asgsed3/SAL/14530
"4531","14531",Yetholme,"1",New South Wales,AUS,Australia,62.5969,http://linked.data.gov.au/dataset/asgsed3/SAL/14531
"4532","14532",Yetman,"1",New South Wales,AUS,Australia,1004.2606,http://linked.data.gov.au/dataset/asgsed3/SAL/14532
"4533","14533",Yippin Creek,"1",New South Wales,AUS,Australia,2.6674,http://linked.data.gov.au/dataset/asgsed3/SAL/14533
"4534","14534",Yoogali,"1",New South Wales,AUS,Australia,24.6268,http://linked.data.gov.au/dataset/asgsed3/SAL/14534
"4535","14535",Yorklea,"1",New South Wales,AUS,Australia,76.2547,http://linked.data.gov.au/dataset/asgsed3/SAL/14535
"4536","14536",Young,"1",New South Wales,AUS,Australia,367.1198,http://linked.data.gov.au/dataset/asgsed3/SAL/14536
"4537","14537",Yowie Bay,"1",New South Wales,AUS,Australia,1.2045,http://linked.data.gov.au/dataset/asgsed3/SAL/14537
"4538","14538",Yowrie,"1",New South Wales,AUS,Australia,285.727,http://linked.data.gov.au/dataset/asgsed3/SAL/14538
"4539","14539",Yullundry,"1",New South Wales,AUS,Australia,50.3931,http://linked.data.gov.au/dataset/asgsed3/SAL/14539
"4540","14540",Yuraygir,"1",New South Wales,AUS,Australia,40.0581,http://linked.data.gov.au/dataset/asgsed3/SAL/14540
"4541","14541",Zara,"1",New South Wales,AUS,Australia,10.4649,http://linked.data.gov.au/dataset/asgsed3/SAL/14541
"4542","14542",Zetland,"1",New South Wales,AUS,Australia,0.8047,http://linked.data.gov.au/dataset/asgsed3/SAL/14542
"4543","19494",No usual address (NSW),"1",New South Wales,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/SAL/19494
"4544","19797",Migratory - Offshore - Shipping (NSW),"1",New South Wales,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/SAL/19797
"4545","20001",Abbeyard,"2",Victoria,AUS,Australia,327.5008,http://linked.data.gov.au/dataset/asgsed3/SAL/20001
"4546","20002",Abbotsford (Vic.),"2",Victoria,AUS,Australia,1.7405,http://linked.data.gov.au/dataset/asgsed3/SAL/20002
"4547","20003",Aberfeldie,"2",Victoria,AUS,Australia,1.5515,http://linked.data.gov.au/dataset/asgsed3/SAL/20003
"4548","20004",Aberfeldy,"2",Victoria,AUS,Australia,10.8319,http://linked.data.gov.au/dataset/asgsed3/SAL/20004
"4549","20005",Acheron,"2",Victoria,AUS,Australia,72.6602,http://linked.data.gov.au/dataset/asgsed3/SAL/20005
"4550","20006",Ada,"2",Victoria,AUS,Australia,61.6697,http://linked.data.gov.au/dataset/asgsed3/SAL/20006
"4551","20007",Adams Estate,"2",Victoria,AUS,Australia,0.2154,http://linked.data.gov.au/dataset/asgsed3/SAL/20007
"4552","20008",Addington,"2",Victoria,AUS,Australia,18.5958,http://linked.data.gov.au/dataset/asgsed3/SAL/20008
"4553","20009",Adelaide Lead,"2",Victoria,AUS,Australia,38.5026,http://linked.data.gov.au/dataset/asgsed3/SAL/20009
"4554","20010",Agnes,"2",Victoria,AUS,Australia,15.7167,http://linked.data.gov.au/dataset/asgsed3/SAL/20010
"4555","20011",Aintree,"2",Victoria,AUS,Australia,6.7302,http://linked.data.gov.au/dataset/asgsed3/SAL/20011
"4556","20012",Aire Valley,"2",Victoria,AUS,Australia,16.2383,http://linked.data.gov.au/dataset/asgsed3/SAL/20012
"4557","20013",Aireys Inlet,"2",Victoria,AUS,Australia,19.6138,http://linked.data.gov.au/dataset/asgsed3/SAL/20013
"4558","20014",Airly,"2",Victoria,AUS,Australia,25.1658,http://linked.data.gov.au/dataset/asgsed3/SAL/20014
"4559","20015",Airport West,"2",Victoria,AUS,Australia,3.6748,http://linked.data.gov.au/dataset/asgsed3/SAL/20015
"4560","20016",Albacutya,"2",Victoria,AUS,Australia,98.5194,http://linked.data.gov.au/dataset/asgsed3/SAL/20016
"4561","20017",Albanvale,"2",Victoria,AUS,Australia,1.8634,http://linked.data.gov.au/dataset/asgsed3/SAL/20017
"4562","20018",Albert Park (Vic.),"2",Victoria,AUS,Australia,2.8392,http://linked.data.gov.au/dataset/asgsed3/SAL/20018
"4563","20019",Alberton (Vic.),"2",Victoria,AUS,Australia,45.1032,http://linked.data.gov.au/dataset/asgsed3/SAL/20019
"4564","20020",Alberton West,"2",Victoria,AUS,Australia,25.0832,http://linked.data.gov.au/dataset/asgsed3/SAL/20020
"4565","20021",Albion (Vic.),"2",Victoria,AUS,Australia,2.5186,http://linked.data.gov.au/dataset/asgsed3/SAL/20021
"4566","20022",Alexandra (Vic.),"2",Victoria,AUS,Australia,79.4399,http://linked.data.gov.au/dataset/asgsed3/SAL/20022
"4567","20023",Alfredton,"2",Victoria,AUS,Australia,8.0095,http://linked.data.gov.au/dataset/asgsed3/SAL/20023
"4568","20024",Allambee,"2",Victoria,AUS,Australia,13.5332,http://linked.data.gov.au/dataset/asgsed3/SAL/20024
"4569","20025",Allambee Reserve,"2",Victoria,AUS,Australia,33.0621,http://linked.data.gov.au/dataset/asgsed3/SAL/20025
"4570","20026",Allambee South,"2",Victoria,AUS,Australia,9.5826,http://linked.data.gov.au/dataset/asgsed3/SAL/20026
"4571","20027",Allans Flat,"2",Victoria,AUS,Australia,38.3312,http://linked.data.gov.au/dataset/asgsed3/SAL/20027
"4572","20028",Allansford,"2",Victoria,AUS,Australia,85.6358,http://linked.data.gov.au/dataset/asgsed3/SAL/20028
"4573","20029",Allendale,"2",Victoria,AUS,Australia,14.2375,http://linked.data.gov.au/dataset/asgsed3/SAL/20029
"4574","20030",Allestree,"2",Victoria,AUS,Australia,7.9595,http://linked.data.gov.au/dataset/asgsed3/SAL/20030
"4575","20031",Alma (Vic.),"2",Victoria,AUS,Australia,20.6942,http://linked.data.gov.au/dataset/asgsed3/SAL/20031
"4576","20032",Almonds,"2",Victoria,AUS,Australia,31.5723,http://linked.data.gov.au/dataset/asgsed3/SAL/20032
"4577","20033",Almurta,"2",Victoria,AUS,Australia,16.5888,http://linked.data.gov.au/dataset/asgsed3/SAL/20033
"4578","20034",Alphington,"2",Victoria,AUS,Australia,2.8171,http://linked.data.gov.au/dataset/asgsed3/SAL/20034
"4579","20035",Altona (Vic.),"2",Victoria,AUS,Australia,16.7353,http://linked.data.gov.au/dataset/asgsed3/SAL/20035
"4580","20036",Altona Meadows,"2",Victoria,AUS,Australia,10.5419,http://linked.data.gov.au/dataset/asgsed3/SAL/20036
"4581","20037",Altona North,"2",Victoria,AUS,Australia,14.0387,http://linked.data.gov.au/dataset/asgsed3/SAL/20037
"4582","20038",Alvie,"2",Victoria,AUS,Australia,25.3057,http://linked.data.gov.au/dataset/asgsed3/SAL/20038
"4583","20039",Amherst,"2",Victoria,AUS,Australia,34.0002,http://linked.data.gov.au/dataset/asgsed3/SAL/20039
"4584","20040",Amor,"2",Victoria,AUS,Australia,6.4638,http://linked.data.gov.au/dataset/asgsed3/SAL/20040
"4585","20041",Amphitheatre,"2",Victoria,AUS,Australia,152.4693,http://linked.data.gov.au/dataset/asgsed3/SAL/20041
"4586","20042",Anakie,"2",Victoria,AUS,Australia,181.1229,http://linked.data.gov.au/dataset/asgsed3/SAL/20042
"4587","20043",Ancona,"2",Victoria,AUS,Australia,68.4458,http://linked.data.gov.au/dataset/asgsed3/SAL/20043
"4588","20044",Anderson,"2",Victoria,AUS,Australia,5.8309,http://linked.data.gov.au/dataset/asgsed3/SAL/20044
"4589","20045",Anglers Rest,"2",Victoria,AUS,Australia,86.5039,http://linked.data.gov.au/dataset/asgsed3/SAL/20045
"4590","20046",Anglesea,"2",Victoria,AUS,Australia,96.7604,http://linked.data.gov.au/dataset/asgsed3/SAL/20046
"4591","20047",Annuello,"2",Victoria,AUS,Australia,320.8106,http://linked.data.gov.au/dataset/asgsed3/SAL/20047
"4592","20048",Antwerp,"2",Victoria,AUS,Australia,132.7881,http://linked.data.gov.au/dataset/asgsed3/SAL/20048
"4593","20049",Apollo Bay (Vic.),"2",Victoria,AUS,Australia,86.9149,http://linked.data.gov.au/dataset/asgsed3/SAL/20049
"4594","20050",Appin (Vic.),"2",Victoria,AUS,Australia,37.8077,http://linked.data.gov.au/dataset/asgsed3/SAL/20050
"4595","20051",Appin South,"2",Victoria,AUS,Australia,51.5332,http://linked.data.gov.au/dataset/asgsed3/SAL/20051
"4596","20052",Apsley (Vic.),"2",Victoria,AUS,Australia,332.1169,http://linked.data.gov.au/dataset/asgsed3/SAL/20052
"4597","20053",Ararat,"2",Victoria,AUS,Australia,161.179,http://linked.data.gov.au/dataset/asgsed3/SAL/20053
"4598","20054",Arawata,"2",Victoria,AUS,Australia,22.5385,http://linked.data.gov.au/dataset/asgsed3/SAL/20054
"4599","20055",Arbuckle,"2",Victoria,AUS,Australia,150.5057,http://linked.data.gov.au/dataset/asgsed3/SAL/20055
"4600","20056",Arcadia (Vic.),"2",Victoria,AUS,Australia,76.049,http://linked.data.gov.au/dataset/asgsed3/SAL/20056
"4601","20057",Arcadia South,"2",Victoria,AUS,Australia,69.5065,http://linked.data.gov.au/dataset/asgsed3/SAL/20057
"4602","20058",Archdale,"2",Victoria,AUS,Australia,41.4643,http://linked.data.gov.au/dataset/asgsed3/SAL/20058
"4603","20059",Archdale Junction,"2",Victoria,AUS,Australia,38.0986,http://linked.data.gov.au/dataset/asgsed3/SAL/20059
"4604","20060",Archerton,"2",Victoria,AUS,Australia,78.9712,http://linked.data.gov.au/dataset/asgsed3/SAL/20060
"4605","20061",Archies Creek,"2",Victoria,AUS,Australia,0.069,http://linked.data.gov.au/dataset/asgsed3/SAL/20061
"4606","20062",Ardeer,"2",Victoria,AUS,Australia,2.1307,http://linked.data.gov.au/dataset/asgsed3/SAL/20062
"4607","20063",Ardmona,"2",Victoria,AUS,Australia,39.2114,http://linked.data.gov.au/dataset/asgsed3/SAL/20063
"4608","20064",Areegra,"2",Victoria,AUS,Australia,114.8653,http://linked.data.gov.au/dataset/asgsed3/SAL/20064
"4609","20065",Argyle (Vic.),"2",Victoria,AUS,Australia,19.9297,http://linked.data.gov.au/dataset/asgsed3/SAL/20065
"4610","20066",Armadale (Vic.),"2",Victoria,AUS,Australia,2.143,http://linked.data.gov.au/dataset/asgsed3/SAL/20066
"4611","20067",Armstrong,"2",Victoria,AUS,Australia,19.1847,http://linked.data.gov.au/dataset/asgsed3/SAL/20067
"4612","20068",Armstrong Creek (Vic.),"2",Victoria,AUS,Australia,18.3426,http://linked.data.gov.au/dataset/asgsed3/SAL/20068
"4613","20069",Arnold (Vic.),"2",Victoria,AUS,Australia,49.4899,http://linked.data.gov.au/dataset/asgsed3/SAL/20069
"4614","20070",Arnold West,"2",Victoria,AUS,Australia,34.5489,http://linked.data.gov.au/dataset/asgsed3/SAL/20070
"4615","20071",Arthurs Creek,"2",Victoria,AUS,Australia,39.1753,http://linked.data.gov.au/dataset/asgsed3/SAL/20071
"4616","20072",Arthurs Seat,"2",Victoria,AUS,Australia,8.8149,http://linked.data.gov.au/dataset/asgsed3/SAL/20072
"4617","20073",Ascot (Ballarat - Vic.),"2",Victoria,AUS,Australia,36.4291,http://linked.data.gov.au/dataset/asgsed3/SAL/20073
"4618","20074",Ascot (Greater Bendigo - Vic.),"2",Victoria,AUS,Australia,10.5523,http://linked.data.gov.au/dataset/asgsed3/SAL/20074
"4619","20075",Ascot Vale,"2",Victoria,AUS,Australia,3.8385,http://linked.data.gov.au/dataset/asgsed3/SAL/20075
"4620","20076",Ashbourne (Vic.),"2",Victoria,AUS,Australia,37.8429,http://linked.data.gov.au/dataset/asgsed3/SAL/20076
"4621","20077",Ashburton,"2",Victoria,AUS,Australia,2.9228,http://linked.data.gov.au/dataset/asgsed3/SAL/20077
"4622","20078",Ashwood,"2",Victoria,AUS,Australia,2.5453,http://linked.data.gov.au/dataset/asgsed3/SAL/20078
"4623","20079",Aspendale,"2",Victoria,AUS,Australia,3.029,http://linked.data.gov.au/dataset/asgsed3/SAL/20079
"4624","20080",Aspendale Gardens,"2",Victoria,AUS,Australia,3.2397,http://linked.data.gov.au/dataset/asgsed3/SAL/20080
"4625","20081",Athlone,"2",Victoria,AUS,Australia,30.36,http://linked.data.gov.au/dataset/asgsed3/SAL/20081
"4626","20082",Attwood,"2",Victoria,AUS,Australia,5.0587,http://linked.data.gov.au/dataset/asgsed3/SAL/20082
"4627","20083",Aubrey,"2",Victoria,AUS,Australia,61.6091,http://linked.data.gov.au/dataset/asgsed3/SAL/20083
"4628","20084",Auchmore,"2",Victoria,AUS,Australia,74.5326,http://linked.data.gov.au/dataset/asgsed3/SAL/20084
"4629","20085",Avalon,"2",Victoria,AUS,Australia,45.1647,http://linked.data.gov.au/dataset/asgsed3/SAL/20085
